id,dataset_id,decimallongitude,decimallatitude,date_start,date_mid,date_end,date_year,scientificname,originalscientificname,minimumdepthinmeters,maximumdepthinmeters,depth,coordinateuncertaintyinmeters,flags,dropped,absence,shoredistance,bathymetry,sst,sss,marine,brackish,freshwater,terrestrial,taxonrank,aphiaid,redlist_category,superdomain,domain,kingdom,subkingdom,infrakingdom,phylum,phylum_division,subphylum_subdivision,subphylum,infraphylum,parvphylum,gigaclass,megaclass,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,superfamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,section,subsection,series,species,subspecies,natio,variety,subvariety,forma,subforma,type,modified,language,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,materialsampleid,occurrenceid,catalognumber,occurrenceremarks,recordnumber,recordedby,recordedbyid,individualcount,organismquantity,organismquantitytype,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,othercatalognumbers,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,eventid,parenteventid,samplingprotocol,samplesizevalue,samplesizeunit,samplingeffort,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,fieldnumber,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,verbatimelevation,minimumelevationinmeters,maximumelevationinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,geodeticdatum,coordinateprecision,pointradiusspatialfit,footprintwkt,footprintsrs,footprintspatialfit,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identifiedby,identifiedbyid,dateidentified,identificationreferences,identificationremarks,identificationqualifier,identificationverificationstatus,typestatus,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,specificepithet,infraspecificepithet,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks
b93e4cb0-d959-4a1b-8a73-53a88cb2720e,cf30012c-72dd-4a95-8076-d556c5773dfb,-65.366669,-48.716667,,,,,Dipturus flavirostris,Dipturus flavirostris,112,,112.0,,{},0,0,77281,108,9.12,34.2,1,0,0,0,Species,271545,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,Chondrichthyes,,,,Elasmobranchii,Neoselachii,Batoidea,,,Rajiformes,,,,,Rajidae,,,,,Dipturus,,,,,Dipturus flavirostris,,,,,,,,2017-03-31T17:00:00,,,,,,,,,,CENPAT-CONICET,CNP-PECES,,,HumanObservation,,,,,urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1199,CNP-P-1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,11,18,,,,,,,,,,,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:271545,,,,,,,,,,,,,,flavirostris,,,,,,,,
07714572-3cff-4f4e-8f7d-15474f47a86d,cf30012c-72dd-4a95-8076-d556c5773dfb,-66.133331,-49.116665,,,,,Dipturus flavirostris,Dipturus flavirostris,107,,107.0,,{},0,0,79510,98,9.06,34.24,1,0,0,0,Species,271545,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,Chondrichthyes,,,,Elasmobranchii,Neoselachii,Batoidea,,,Rajiformes,,,,,Rajidae,,,,,Dipturus,,,,,Dipturus flavirostris,,,,,,,,2017-03-31T17:00:00,,,,,,,,,,CENPAT-CONICET,CNP-PECES,,,HumanObservation,,,,,urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1200,CNP-P-1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,11,18,,,,,,,,,,,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:271545,,,,,,,,,,,,,,flavirostris,,,,,,,,
f33bdaf6-be63-43de-9fb5-e236e3305440,cf30012c-72dd-4a95-8076-d556c5773dfb,-63.233334,-50.583332,,,,,Dipturus flavirostris,Dipturus flavirostris,150,,150.0,,{},0,0,133016,168,7.81,34.03,1,0,0,0,Species,271545,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,Chondrichthyes,,,,Elasmobranchii,Neoselachii,Batoidea,,,Rajiformes,,,,,Rajidae,,,,,Dipturus,,,,,Dipturus flavirostris,,,,,,,,2017-03-31T17:00:00,,,,,,,,,,CENPAT-CONICET,CNP-PECES,,,HumanObservation,,,,,urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1208,CNP-P-1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,11,20,,,,,,,,,,,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:271545,,,,,,,,,,,,,,flavirostris,,,,,,,,
22d80ebb-9941-48ae-b439-c87f631b39d9,cf30012c-72dd-4a95-8076-d556c5773dfb,-68.033333,-50.566666,,,,,Dipturus flavirostris,Dipturus flavirostris,83,,83.0,,{},0,0,49822,87,8.25,34.18,1,0,0,0,Species,271545,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,Chondrichthyes,,,,Elasmobranchii,Neoselachii,Batoidea,,,Rajiformes,,,,,Rajidae,,,,,Dipturus,,,,,Dipturus flavirostris,,,,,,,,2017-03-31T17:00:00,,,,,,,,,,CENPAT-CONICET,CNP-PECES,,,HumanObservation,,,,,urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1201,CNP-P-1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,11,19,,,,,,,,,,,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:271545,,,,,,,,,,,,,,flavirostris,,,,,,,,
218023f1-a016-484d-b3b1-464514d03d64,cf30012c-72dd-4a95-8076-d556c5773dfb,-68.183334,-50.700001,,,,,Dipturus flavirostris,Dipturus flavirostris,89,,89.0,,{},0,0,58553,104,8.2,34.12,1,0,0,0,Species,271545,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,Chondrichthyes,,,,Elasmobranchii,Neoselachii,Batoidea,,,Rajiformes,,,,,Rajidae,,,,,Dipturus,,,,,Dipturus flavirostris,,,,,,,,2017-03-31T17:00:00,,,,,,,,,,CENPAT-CONICET,CNP-PECES,,,HumanObservation,,,,,urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1202,CNP-P-1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,11,19,,,,,,,,,,,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:271545,,,,,,,,,,,,,,flavirostris,,,,,,,,
711185e0-7c2b-4dea-b978-1b257ee61515,cf30012c-72dd-4a95-8076-d556c5773dfb,-68.25,-51.049999,,,,,Dipturus flavirostris,Dipturus flavirostris,86,,86.0,,{},0,0,60919,68,8.01,34.13,1,0,0,0,Species,271545,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,Chondrichthyes,,,,Elasmobranchii,Neoselachii,Batoidea,,,Rajiformes,,,,,Rajidae,,,,,Dipturus,,,,,Dipturus flavirostris,,,,,,,,2017-03-31T17:00:00,,,,,,,,,,CENPAT-CONICET,CNP-PECES,,,HumanObservation,,,,,urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1203,CNP-P-1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,11,19,,,,,,,,,,,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:271545,,,,,,,,,,,,,,flavirostris,,,,,,,,
d4db439f-0af1-4965-9b05-0a1d0eecc4b4,cf30012c-72dd-4a95-8076-d556c5773dfb,-67.533333,-52.549999,,,,,Dipturus flavirostris,Dipturus flavirostris,104,,104.0,,{},0,0,60561,102,6.98,34.06,1,0,0,0,Species,271545,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,Chondrichthyes,,,,Elasmobranchii,Neoselachii,Batoidea,,,Rajiformes,,,,,Rajidae,,,,,Dipturus,,,,,Dipturus flavirostris,,,,,,,,2017-03-31T17:00:00,,,,,,,,,,CENPAT-CONICET,CNP-PECES,,,HumanObservation,,,,,urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1205,CNP-P-1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,11,20,,,,,,,,,,,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:271545,,,,,,,,,,,,,,flavirostris,,,,,,,,
2419082b-fa33-46d2-86c6-c31a9f49a49a,cf30012c-72dd-4a95-8076-d556c5773dfb,-66.316666,-52.150002,,,,,Dipturus flavirostris,Dipturus flavirostris,112,,112.0,,{},0,0,139942,120,7.36,34.01,1,0,0,0,Species,271545,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,Chondrichthyes,,,,Elasmobranchii,Neoselachii,Batoidea,,,Rajiformes,,,,,Rajidae,,,,,Dipturus,,,,,Dipturus flavirostris,,,,,,,,2017-03-31T17:00:00,,,,,,,,,,CENPAT-CONICET,CNP-PECES,,,HumanObservation,,,,,urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1206,CNP-P-1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,11,20,,,,,,,,,,,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:271545,,,,,,,,,,,,,,flavirostris,,,,,,,,
dbf2e9dc-167b-4c1b-b090-c291312799e1,cf30012c-72dd-4a95-8076-d556c5773dfb,-66.050003,-51.966667,,,,,Dipturus flavirostris,Dipturus flavirostris,120,,120.0,,{},0,0,162013,117,7.39,34.01,1,0,0,0,Species,271545,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,Chondrichthyes,,,,Elasmobranchii,Neoselachii,Batoidea,,,Rajiformes,,,,,Rajidae,,,,,Dipturus,,,,,Dipturus flavirostris,,,,,,,,2017-03-31T17:00:00,,,,,,,,,,CENPAT-CONICET,CNP-PECES,,,HumanObservation,,,,,urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1207,CNP-P-1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,11,20,,,,,,,,,,,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:271545,,,,,,,,,,,,,,flavirostris,,,,,,,,
76bce7b7-6c1f-494e-a062-a46a2d03dfad,cf30012c-72dd-4a95-8076-d556c5773dfb,-60.766666,-49.083332,,,,,Dipturus flavirostris,Dipturus flavirostris,216,,216.0,,{},0,0,216672,186,8.17,34.07,1,0,0,0,Species,271545,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,Chondrichthyes,,,,Elasmobranchii,Neoselachii,Batoidea,,,Rajiformes,,,,,Rajidae,,,,,Dipturus,,,,,Dipturus flavirostris,,,,,,,,2017-03-31T17:00:00,,,,,,,,,,CENPAT-CONICET,CNP-PECES,,,HumanObservation,,,,,urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1213,CNP-P-1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,11,23,,,,,,,,,,,,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:271545,,,,,,,,,,,,,,flavirostris,,,,,,,,
